End Time;Logon_type;Name;Attacker Address;Target Address;Destination User ID;Destination User Name;Source Process Name;Destination Process Name;Device Custom String4;File Hash;Priority;Device Host Name;Device Address;Device Vendor;Device Product
02.04.2021 10:43:01;3;An account was logged off.;;172.20.21.32;0x146797a081;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;3;An account was logged off.;;172.20.21.32;0x146797bc9b;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;;Special privileges assigned to new logon.;;172.20.21.32;0x146797bc9b;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;3;An account was successfully logged on.;;172.20.21.32;0x146797bc9b;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;3;An account was logged off.;;172.20.21.32;0x146797a08f;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;0;Process Created;;172.20.21.32;0x3e7;SYSTEM;c:\windows\system32\svchost.exe;c:\windows\system32\wbem\wmiprvse.exe;C:\Windows\system32\wbem\wmiprvse.exe -Embedding;e1bce838cd2695999ab34215bf94b501;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 10:43:01;3;An account was logged off.;;172.20.21.32;0x146795b932;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;;Special privileges assigned to new logon.;;172.20.21.32;0x146797a081;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;3;An account was successfully logged on.;;172.20.21.32;0x146797a070;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;;Special privileges assigned to new logon.;;172.20.21.32;0x146797a08f;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;3;An account was successfully logged on.;;172.20.21.32;0x146797a081;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;3;An account was successfully logged on.;;172.20.21.32;0x146797a08f;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:43:01;;Special privileges assigned to new logon.;;172.20.21.32;0x146797a070;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:59;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:59;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:59;3;An account was successfully logged on.;;172.20.21.32;0x146796de4a;FarEast-CUS04$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:58;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:58;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:58;3;An account was logged off.;;172.20.21.32;0x14674c9b7b;night-city-TM05$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:57;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:57;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:57;3;An account was logged off.;;172.20.21.32;0x1467570c4a;night-city-MPC07$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:56;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:56;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:55;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:55;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:55;3;An account was logged off.;;172.20.21.32;0x1467649804;night-city-RDCB01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:54;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:54;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:53;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:53;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;;An operation was attempted on a privileged object.;;172.20.21.32;0x146795978d;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;;Special privileges assigned to new logon.;;172.20.21.32;0x146795b932;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;3;An account was successfully logged on.;;172.20.21.32;0x146795b932;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;;Permissions on an object were changed.;;172.20.21.32;0x3e7;night-city-CONN02$;;;"D:(A;;GA;;;SY)(A;;GA;;;NS)";;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;0;Process Created;;172.20.21.32;0x3e5;LOCAL SERVICE;c:\windows\system32\svchost.exe;c:\windows\system32\wbem\wmiprvse.exe;C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding;e1bce838cd2695999ab34215bf94b501;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 10:42:52;;Permissions on an object were changed.;;172.20.21.32;0x3e7;night-city-CONN02$;;;"D:(A;;GA;;;SY)(A;;GA;;;LS)";;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;;Permissions on an object were changed.;;172.20.21.32;0x3e7;night-city-CONN02$;;;"D:(A;;GA;;;SY)(A;;GA;;;NS)";;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;3;An account was logged off.;;172.20.21.32;0x146722166a;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;3;An account was successfully logged on.;;172.20.21.32;0x146795978d;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:52;;Special privileges assigned to new logon.;;172.20.21.32;0x146795978d;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:51;3;An account was successfully logged on.;;172.20.21.32;0x14679592c9;night-city-SQL01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:51;3;An account was successfully logged on.;;172.20.21.32;0x1467959265;FarEast-CUS04$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:49;3;An account was successfully logged on.;;172.20.21.32;0x146795383c;FarEast-MCONT02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:44;3;An account was successfully logged on.;;172.20.21.32;0x14679441ff;night-city-RDCB02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:44;3;An account was successfully logged on.;;172.20.21.32;0x14679441bc;night-city-RDS02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:44;;File Creation Time Changed;;172.20.21.32;;SYSTEM;;c:\windows\system32\windowspowershell\v1.0\powershell_ise.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 10:42:43;3;An account was logged off.;;172.20.21.32;0x146755618a;FarEast-CUS04$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:42;3;An account was logged off.;;172.20.21.32;0x1467489b25;night-city-DC01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:39;3;An account was successfully logged on.;;172.20.21.32;0x14679377d1;night-city-RDCB01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:39;3;An account was successfully logged on.;;172.20.21.32;0x1467937197;KHV-JIVS$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:39;3;An account was logged off.;;172.20.21.32;0x14674787da;night-city-SQL02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:38;3;An account was successfully logged on.;;172.20.21.32;0x1467933443;KHV-JIVS$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:37;3;An account was successfully logged on.;;172.20.21.32;0x146792b988;night-city-MPC07$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:36;3;An account was logged off.;;172.20.21.32;0x146760c3d3;CTF2021;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:36;3;An account was logged off.;;172.20.21.32;0x146760dcb9;CTF2021;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:36;3;An account was successfully logged on.;;172.20.21.32;0x146792a34d;night-city-MPC07$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:32;3;An account was logged off.;;172.20.21.32;0x14676002c4;night-city-FINCRT$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:31;3;An account was logged off.;;172.20.21.32;0x14672deebd;night-city-CA01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:31;3;An account was logged off.;;172.20.21.32;0x14675f195e;night-city-SH02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:28;3;An account was successfully logged on.;;172.20.21.32;0x1467915601;night-city-CA01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:28;3;An account was successfully logged on.;;172.20.21.32;0x1467914deb;night-city-RDS03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:28;3;An account was successfully logged on.;;172.20.21.32;0x1467913cd7;FarEast-CUS04$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:25;3;An account was logged off.;;172.20.21.32;0x146751ad5c;night-city-PTS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:22;3;An account was successfully logged on.;;172.20.21.32;0x14678fe99d;CTF2021;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:21;;File Created;;172.20.21.32;;SYSTEM;;c:\windows\system32\svchost.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 10:42:18;3;An account was logged off.;;172.20.21.32;0x14675d19aa;night-city-MPC06$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:18;3;An account was successfully logged on.;;172.20.21.32;0x14678f580f;night-city-SQL02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:13;3;An account was logged off.;;172.20.21.32;0x14675c2c3b;night-city-MPC08$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:13;3;An account was logged off.;;172.20.21.32;0x14674afa5d;night-city-VADM02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:11;3;An account was logged off.;;172.20.21.32;0x14674c92f1;FarEast-CUS04$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:11;3;An account was successfully logged on.;;172.20.21.32;0x14678de51e;night-city-KONT02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:10;3;An account was logged off.;;172.20.21.32;0x1467196dde;night-city-RDS04$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:09;3;An account was successfully logged on.;;172.20.21.32;0x14678dc360;night-city-RDS03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:42:01;3;An account was successfully logged on.;;172.20.21.32;0x14678c6638;night-city-SH03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:58;3;An account was successfully logged on.;;172.20.21.32;0x14678bcc74;night-city-RDS01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:58;3;An account was logged off.;;172.20.21.32;0x14672b42ec;night-city-PTS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:55;3;An account was successfully logged on.;;172.20.21.32;0x14678b1539;night-city-VADM02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:55;3;An account was logged off.;;172.20.21.32;0x1467575b3f;night-city-SQL01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:54;3;An account was logged off.;;172.20.21.32;0x146752dbf4;night-city-RDS03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:53;3;An account was logged off.;;172.20.21.32;0x1467400f93;night-city-CONN03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:53;3;An account was logged off.;;172.20.21.32;0x1467572efe;KHV-JIVS$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:46;3;An account was logged off.;;172.20.21.32;0x146749501c;night-city-SQL01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:45;3;An account was logged off.;;172.20.21.32;0x1467496dec;Russia-CTF2021;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:45;3;An account was logged off.;;172.20.21.32;0x146748716e;night-city-FINCRT$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:45;3;An account was logged off.;;172.20.21.32;0x14674871ac;night-city-FINCRT$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:45;3;An account was logged off.;;172.20.21.32;0x146754a35b;night-city-TM04$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:43;3;An account was logged off.;;172.20.21.32;0x1467492ebe;night-city-RDS03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:43;3;An account was successfully logged on.;;172.20.21.32;0x146788df26;night-city-TM05$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:43;3;An account was logged off.;;172.20.21.32;0x1467213e70;night-city-RDCB01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:40;3;An account was logged off.;;172.20.21.32;0x14674777f4;night-city-RDCB01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:40;3;An account was logged off.;;172.20.21.32;0x1466f300da;night-city-RDCB01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:40;3;An account was logged off.;;172.20.21.32;0x146754aa1a;night-city-DNS02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:39;3;An account was successfully logged on.;;172.20.21.32;0x146788078b;KHV-JIVS$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:36;3;An account was logged off.;;172.20.21.32;0x1467540bca;CTF2021;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:35;3;An account was logged off.;;172.20.21.32;0x146753c7dd;CTF2021;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:34;3;An account was successfully logged on.;;172.20.21.32;0x1467871096;night-city-VADM02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:33;3;An account was successfully logged on.;;172.20.21.32;0x146786f53a;Russia-CTF2021;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:32;3;An account was logged off.;;172.20.21.32;0x146748716d;night-city-FINCRT$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:31;3;An account was logged off.;;172.20.21.32;0x146750f617;night-city-RDS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:30;3;An account was logged off.;;172.20.21.32;0x146725b0db;night-city-RDS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:28;3;An account was successfully logged on.;;172.20.21.32;0x1467861327;night-city-RDS03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:27;3;An account was successfully logged on.;;172.20.21.32;0x146785f97d;night-city-DC01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:27;3;An account was logged off.;;172.20.21.32;0x1467313ded;night-city-SH02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:27;3;An account was logged off.;;172.20.21.32;0x1466c6ad4a;night-city-SH03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:25;3;An account was logged off.;;172.20.21.32;0x146745ab1e;night-city-KONT02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:25;3;An account was logged off.;;172.20.21.32;0x146744a978;night-city-RDCB02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:23;3;An account was successfully logged on.;;172.20.21.32;0x146785074a;night-city-FINCRT$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:23;3;An account was successfully logged on.;;172.20.21.32;0x14678506f9;night-city-FINCRT$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:22;3;An account was successfully logged on.;;172.20.21.32;0x146784eec3;night-city-SQL02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:22;3;An account was successfully logged on.;;172.20.21.32;0x146784ee75;CTF2021;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:22;3;An account was successfully logged on.;;172.20.21.32;0x146784eb62;CTF2021;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:21;;File Created;;172.20.21.32;;SYSTEM;;c:\windows\system32\svchost.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 10:41:18;3;An account was successfully logged on.;;172.20.21.32;0x14678427b6;FarEast-CUS04$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:18;3;An account was logged off.;;172.20.21.32;0x146750ced0;night-city-MPC06$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:16;3;An account was logged off.;;172.20.21.32;0x146750b527;night-city-SH03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:16;3;An account was logged off.;;172.20.21.32;0x14673d7461;FarEast-MCONT02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:16;3;An account was successfully logged on.;;172.20.21.32;0x146783f17a;night-city-SH02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:16;3;An account was successfully logged on.;;172.20.21.32;0x146783f153;night-city-CONN03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:15;3;An account was successfully logged on.;;172.20.21.32;0x146783b2fb;FarEast-MCONT02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:15;3;An account was logged off.;;172.20.21.32;0x14674386de;night-city-TM05$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:14;3;An account was logged off.;;172.20.21.32;0x146705143f;night-city-RDS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:13;3;An account was logged off.;;172.20.21.32;0x1467439f3d;night-city-MPC08$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:10;3;An account was logged off.;;172.20.21.32;0x146742f6f9;night-city-VADM02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:10;3;An account was logged off.;;172.20.21.32;0x1467279cc8;night-city-RDS02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:06;3;An account was logged off.;;172.20.21.32;0x146742ea5d;night-city-PTS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:05;3;An account was logged off.;;172.20.21.32;0x146741cad4;night-city-KS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:05;3;An account was successfully logged on.;;172.20.21.32;0x146781a6ec;night-city-RDS02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:04;3;An account was successfully logged on.;;172.20.21.32;0x146781946b;night-city-RDCB02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:04;3;An account was successfully logged on.;;172.20.21.32;0x1467819469;night-city-RDCB01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:04;3;An account was successfully logged on.;;172.20.21.32;0x1467819406;night-city-TM04$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:03;3;An account was successfully logged on.;;172.20.21.32;0x1467818451;night-city-MPC06$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:41:03;3;An account was successfully logged on.;;172.20.21.32;0x1467818489;night-city-MPC06$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:40:58;3;An account was logged off.;;172.20.21.32;0x14674698bd;night-city-CONN03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:40:55;3;An account was logged off.;;172.20.21.32;0x14671fde39;night-city-SQL01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:40:54;3;An account was logged off.;;172.20.21.32;0x14674023c4;KHV-JIVS$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 10:40:53;3;An account was logged off.;;172.20.21.32;0x14673fd49d;KHV-JIVS$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
