time;text;src.ip;src.port;src.geo.org;dst.ip;dst.port;dst.geo.org;assigned_dst_ip;protocol;action;status;reason;subject;subject.group;subject.name;subject.id;event_src.vendor;event_src.subsys
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;55386;WiFi_NET;192.168.31.253;2500;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50894;WiFi_NET;192.168.31.253;6100;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;49416;WiFi_NET;192.168.31.253;4321;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;51161;WiFi_NET;192.168.31.253;3493;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;37175;WiFi_NET;192.168.31.253;8010;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;43737;WiFi_NET;192.168.31.253;705;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57385;WiFi_NET;192.168.31.253;563;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;39910;WiFi_NET;192.168.31.253;2010;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;55418;WiFi_NET;192.168.31.253;1077;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38381;WiFi_NET;192.168.31.253;515;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;42405;WiFi_NET;192.168.31.253;1533;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;33593;WiFi_NET;192.168.31.253;3871;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;42866;WiFi_NET;192.168.31.253;9081;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;37435;WiFi_NET;192.168.31.253;1501;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;48819;WiFi_NET;192.168.31.253;1185;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46069;WiFi_NET;192.168.31.253;1218;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;54569;WiFi_NET;192.168.31.253;50003;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;45712;WiFi_NET;192.168.31.253;1310;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50650;WiFi_NET;192.168.31.253;5989;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57422;WiFi_NET;192.168.31.253;1130;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50401;WiFi_NET;192.168.31.253;5432;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;55987;WiFi_NET;192.168.31.253;3476;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;58215;WiFi_NET;192.168.31.253;9944;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;36657;WiFi_NET;192.168.31.253;7402;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;33807;WiFi_NET;192.168.31.253;49152;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38850;WiFi_NET;192.168.31.253;62078;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59681;WiFi_NET;192.168.31.253;9100;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57327;WiFi_NET;192.168.31.253;1028;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59259;WiFi_NET;192.168.31.253;5003;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;51444;WiFi_NET;192.168.31.253;8402;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;39447;WiFi_NET;192.168.31.253;8007;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;39588;WiFi_NET;192.168.31.253;40193;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;49334;WiFi_NET;192.168.31.253;1099;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;32995;WiFi_NET;192.168.31.253;1248;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;45671;WiFi_NET;192.168.31.253;7201;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;36616;WiFi_NET;192.168.31.253;5922;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;47298;WiFi_NET;192.168.31.253;8800;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;33396;WiFi_NET;192.168.31.253;2605;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;44542;WiFi_NET;192.168.31.253;2260;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46209;WiFi_NET;192.168.31.253;1039;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;51351;WiFi_NET;192.168.31.253;8222;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;52608;WiFi_NET;192.168.31.253;5002;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57384;WiFi_NET;192.168.31.253;70;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;54617;WiFi_NET;192.168.31.253;2179;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;55939;WiFi_NET;192.168.31.253;211;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;53585;WiFi_NET;192.168.31.253;1052;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;58676;WiFi_NET;192.168.31.253;99;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38853;WiFi_NET;192.168.31.253;1053;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38344;WiFi_NET;192.168.31.253;3071;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57559;WiFi_NET;192.168.31.253;1863;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;35094;WiFi_NET;192.168.31.253;2107;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;37721;WiFi_NET;192.168.31.253;9503;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38032;WiFi_NET;192.168.31.253;3300;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;33483;WiFi_NET;192.168.31.253;5280;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;40216;WiFi_NET;192.168.31.253;1998;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59898;WiFi_NET;192.168.31.253;8180;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;45753;WiFi_NET;192.168.31.253;33;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;52312;WiFi_NET;192.168.31.253;143;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;35298;WiFi_NET;192.168.31.253;5962;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;32800;WiFi_NET;192.168.31.253;1524;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59079;WiFi_NET;192.168.31.253;5050;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;35629;WiFi_NET;192.168.31.253;32769;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;40910;WiFi_NET;192.168.31.253;3546;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;49767;WiFi_NET;192.168.31.253;2909;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;58474;WiFi_NET;192.168.31.253;1300;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46324;WiFi_NET;192.168.31.253;1076;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;51414;WiFi_NET;192.168.31.253;7938;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;35652;WiFi_NET;192.168.31.253;44443;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;32872;WiFi_NET;192.168.31.253;1434;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;53087;WiFi_NET;192.168.31.253;2000;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;37901;WiFi_NET;192.168.31.253;20;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;43929;WiFi_NET;192.168.31.252;3;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;43028;WiFi_NET;192.168.31.252;22;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38263;WiFi_NET;192.168.31.252;4;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46905;WiFi_NET;192.168.31.252;43;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;36427;WiFi_NET;192.168.31.252;280;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59638;WiFi_NET;192.168.31.252;497;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;40934;WiFi_NET;192.168.31.252;544;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;56646;WiFi_NET;192.168.31.252;1030;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;42718;WiFi_NET;192.168.31.252;1060;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50431;WiFi_NET;192.168.31.252;1080;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:49;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;49632;WiFi_NET;192.168.31.252;898;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
